session,video,segment,text,label,annotation
Session2,Ses02M_script03_2,Ses02M_script03_2_F036,Stop it. Stop it. I hate you.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M040,"Amanda, listen. Listen.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F037,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M041,Very amusing indeed.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F038,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M042,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F039,"This is the end, do you hear? The end finally and forever.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M043,You're not going like this.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F040,Oh yes I am.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M044,You're not.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F041,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M045,Shut up.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M046,Shut up.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_M047,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,0,ang
Session2,Ses02M_script03_2,Ses02M_script03_2_F042,You're a beast. I hate you. Stop it. Stop it.,0,ang
Session3,Ses03F_impro01,Ses03F_impro01_M001,"Oh, um-",3,neu
Session3,Ses03F_impro01,Ses03F_impro01_F002,What's wrong?,3,neu
Session3,Ses03F_impro01,Ses03F_impro01_M002,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",3,neu
Session3,Ses03F_impro01,Ses03F_impro01_M003,Who?,3,neu
Session3,Ses03F_impro01,Ses03F_impro01_M004,She- she probably doesn't even work here.,3,neu
Session3,Ses03F_impro01,Ses03F_impro01_M005,All right Uh-,3,neu
Session3,Ses03F_impro02,Ses03F_impro02_F000,"How's it going, babe?",3,neu
Session3,Ses03F_impro02,Ses03F_impro02_F001,Yeah?,3,neu
Session3,Ses03F_impro02,Ses03F_impro02_M000,All right.,3,neu
Session3,Ses03F_impro02,Ses03F_impro02_M001,She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,2,hap
Session3,Ses03F_impro02,Ses03F_impro02_F005,oh.,2,exc
Session3,Ses03F_impro02,Ses03F_impro02_F007,Well umm- actually they--I was promoted.,2,exc
Session3,Ses03F_impro02,Ses03F_impro02_F008,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F010,yeah.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F011,It's going- It's going to be probably in about three weeks.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F012,yeah,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M007,"I can't- No, I can't do this alone.",0,ang
Session3,Ses03F_impro02,Ses03F_impro02_F015,"Yeah, and uh--",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F018,"Honey, I'm going to come back. It's not like that.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F019,But it- it is for a year.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F020,"Babe, I'm sorry. But I don't want to do.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F021,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M014,I have to work.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F023,"Babe, I love you.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M016,You can't leave your daughter alone like this.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F024,"But she has you. I mean, that's what you're there for. You're my right-hand man.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F025,It's going to be okay.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M017,You can't postpone it?,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F026,"No, I have to go.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F027,"Wait, you can write me and as you know, send me pictures.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M018,I don't know if I can handle you going another year.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F028,What do you mean?,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M019,I don't know if I- if I could take it.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F029,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M020,I can't be that strong. A whole year.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M021,"me, oh my god.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F031,"and if we survive, if we survive that then babe, you know you know we could survive any--",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F032,I will come back.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M024,It doesn't look very good.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F034,we'll have all the money that we ever needed.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F035,And- And then I'll stop working and- I'll stay home with the baby.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M025,I don't want the money. I want-you here,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M027,If your life is going to be in danger and this family is going to be in danger we don't need the job. We'll find the money.,0,ang
Session3,Ses03F_impro02,Ses03F_impro02_F036,It's all I ever knew how to do. I can't quit now.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M028,How are we supposed to tell Amy? How's she supposed to understand that?,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F037,"Well, we- we tell her mommy's going on va- on a trip for for- a while.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M029,"How is she going to feel the first year in school, no mom.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F038,Don't do that to me.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F039,"It's hard enough already, Brian, I can't.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F040,I know.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F041,"I didn't expect this to happen. I never planned for this. Some things you just don't plan for, you know.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F042,"I'm sorry, babe.",1,sad
Session3,Ses03F_impro02,Ses03F_impro02_F043,I'm so sorry.,1,sad
Session3,Ses03F_impro02,Ses03F_impro02_M031,"All right, then.",1,sad
Session3,Ses03F_impro03,Ses03F_impro03_M000,"Oh, my God, look at that. Huh-oh, how many carats is that?",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M001,Like eighteen? [LAUGHTER],2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M002,"Oh, Jesus.",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M005,yeah [LAUGHTER],2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M006,"Yeah, The Lousy Chaperone. [LAUGHTER] Uh huh.",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M007,[LAUGHTER] Uh- Drowsy.,2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F004,"at the end of the performance, you know, like we're all clapping and stuff. And all of a sudden I look over and",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F005,"Joe's gone. -where did he go, you know?",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F006,"And I'm like oh, he went to the- -the bathroom, but he didn't tell me, I didn't even notice him leaving. And all of a sudden, I swear to God, I'm sitting there and-",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F007,he comes up onstage-- And the entire cast everyone just like,2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F008,goes up there and everyone's clapping and he's standing there and they put a spotlight on him.,2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M010,"Oh, my God.",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F009,"And I'm like freaking out. I'm like what the hell's going on, you know. I don't know what's going on. And so he's like standing there and then all of a sudden they give him a microphone-",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F011,"he asked me to marry him, like- onstage. I was like, I couldn't believe--and I had to walk up there and I was, like I think I tripped or something.",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F012,"Yeah, I said yes, but I, yeah, I mean,",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F013,"I don't know- it just like took me, took me by surprise.",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F014,He scored points.,2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F015,"Oh, yeah. Everyone--yeah. And people--friends of ours were in the audience, I didn't know about, like family members.",2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F016,Yeah. It was great.,2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F017,"It was--I cried,",2,exc
Session3,Ses03F_impro03,Ses03F_impro03_M015,"No, you deserve to cry. I mean, tears of happiness.",2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F018,"like a loser, I cried.",2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F019,"But, I don't know, I--it's so weird to think I'm marrying somebody 'cause I feel so young, you know?",2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F020,No. No plans. or any- and probably,2,hap
Session3,Ses03F_impro03,Ses03F_impro03_F021,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",2,hap
Session3,Ses03F_impro03,Ses03F_impro03_M021,That's awesome. [LAUGHTER] Marriage.,2,exc
Session3,Ses03F_impro03,Ses03F_impro03_F024,Yeah. I'm so excited. [LAUGHTER].,2,exc
Session3,Ses03F_impro04,Ses03F_impro04_M000,"Hey, you just got to keep on going.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M001,"No, don't think like that.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_F002,"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",1,sad
Session3,Ses03F_impro04,Ses03F_impro04_M002,Russel Crowe wasn't forty until he got his big stuff.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M003,"If you really want to do it-I mean,",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M004,you got to do.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M005,You could. You could. We just--,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M006,we're just pooling our funds together.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M007,You don't owe me anything.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M008,"You are, you're going to class, you're learning, you're getting better. When you finally get that role you're going to be prepared.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M009,"Oh my God, Anna, you're still young. Don't even think about that.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M010,"You're only twenty five, okay? Some people don't start until they're thirty five.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M011,Yeah.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M012,What would you do- What would you do if you didn't? You can go to law school.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M013,See? So you can't just quit now.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M014,Have you been going to auditions and stuff?,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M015,How's the job? Still waiting tables at Denny's?,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_M016,"Well, they tip well.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_F022,it's not funny. I just don't know what I'm going to do.,1,sad
Session3,Ses03F_impro04,Ses03F_impro04_M017,Maybe you could start teaching. I don't know.,3,neu
Session3,Ses03F_impro04,Ses03F_impro04_F023,"Yeah, I guess I could.",1,sad
Session3,Ses03F_impro04,Ses03F_impro04_M018,"Go back to school. You know? Another three more years, get your master's.",3,neu
Session3,Ses03F_impro04,Ses03F_impro04_F024,Yeah,1,sad
Session3,Ses03F_impro04,Ses03F_impro04_M019,"Close to thirty. Oof, it's going to be tough.",3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F002,"Where? I don't know. The lost and found. What do you mean, lost and found?",0,ang
Session3,Ses03F_impro05,Ses03F_impro05_M003,"Oh, not--we didn't lose it; maybe the airport lost it. Maybe someone stole it.",3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F005,"Wait, sir. You're- You're completely not--what do you mean, stole it? How can they just steal it from an airplane? It was up in the air?",0,ang
Session3,Ses03F_impro05,Ses03F_impro05_F007,"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",0,ang
Session3,Ses03F_impro05,Ses03F_impro05_F008,Not to mention I have my work in there.,0,ang
Session3,Ses03F_impro05,Ses03F_impro05_F009,"And what if- what if it is lost? Well, what are you guys going to do for me?",0,ang
Session3,Ses03F_impro05,Ses03F_impro05_M008,and when you sign your ticket we could replace about fifteen percent of what's in the bag.,3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F010,Fifteen percent?,0,ang
Session3,Ses03F_impro05,Ses03F_impro05_M009,Up to a limit of twenty five dollars.,3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F011,What? There- There's hundreds of thousands of dollars worth of stuff in there.,0,ang
Session3,Ses03F_impro05,Ses03F_impro05_M011,"I think that's kind of stupid, that you put a hundred thousands of dollars in the bag.",3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F015,"No, they said I couldn't lock it.",0,ang
Session3,Ses03F_impro05,Ses03F_impro05_F016,Give me--I'm going to talk to your supervisor. Give me your supervisor. I want to talk to your supervisor right now.,0,ang
Session3,Ses03F_impro05,Ses03F_impro05_M013,"Okay, let me get him.Oh, guess who the supervisor is? It's me.",3,neu
Session3,Ses03F_impro05,Ses03F_impro05_M014,"What, do you have questions?",3,neu
Session3,Ses03F_impro05,Ses03F_impro05_F017,"Well, get- I want the C.E.O. then.",0,ang
Session3,Ses03F_impro06,Ses03F_impro06_M000,How you doing?,3,neu
Session3,Ses03F_impro06,Ses03F_impro06_F000,Okay.,1,sad
Session3,Ses03F_impro06,Ses03F_impro06_F001,Yeah. Wow.,1,sad
Session3,Ses03F_impro06,Ses03F_impro06_M001,We're all going to miss him.,3,neu
Session3,Ses03F_impro06,Ses03F_impro06_F002,"Mmm hmm. I never knew it was going to be this hard, you know.",1,sad
Session3,Ses03F_impro06,Ses03F_impro06_F003,It's weird 'cause it's like you expected it to happen and eventually-,1,sad
